mls_id,style,street,city,state,zip_code,beds,full_baths,half_baths,sqft,year_built,days_on_mls,list_price,list_date,sold_price,last_sold_date,lot_sqft,price_per_sqft,latitude,longitude,stories,hoa_fee,parking_garage,livability_score,amenities,commute,cost_of_living,crime,employment,health,housing,schools,ratings
ML81952489,single family,1579  Oak Canyon Dr,San Jose,CA,95120,4.0,3.0,0.0,2725.0,1985.0,8.0,2499000,2024-02-19,2560000.0,2024-02-27,7841.0,939.0,37.229294,-121.90228,2.0,0.0,3.0,79,A+,A+,F,F,A+,A+,B-,C,A
ML81952210,single family,3487  New Jersey Ave,San Jose,CA,95124,3.0,1.0,0.0,1176.0,1955.0,33.0,1600000,2024-01-25,1617000.0,2024-02-27,5663.0,1375.0,37.262896000000005,-121.925633,1.0,0.0,2.0,79,A+,A+,F,F,A+,A+,B-,C,A
ML81951492,single family,493  Savstrom Way,San Jose,CA,95111,4.0,2.0,1.0,1452.0,1965.0,42.0,1099000,2024-01-16,1185000.0,2024-02-27,5227.0,816.0,37.271464,-121.80786699999999,2.0,0.0,2.0,79,A+,A+,F,F,A+,A+,B-,C,A
41049557,single family,2990  Knights Bridge Rd,San Jose,CA,95132,4.0,2.0,0.0,1480.0,1972.0,18.0,1600000,2024-02-09,1820000.0,2024-02-27,6300.0,1230.0,37.405429999999996,-121.864549,1.0,0.0,2.0,79,A+,A+,F,F,A+,A+,B-,C,A
ML81952559,single family,1695  Dale Ave,San Jose,CA,95125,3.0,2.0,0.0,1508.0,1941.0,32.0,1799000,2024-01-26,1999999.0,2024-02-27,6098.0,1326.0,37.295549,-121.900855,1.0,0.0,2.0,79,A+,A+,F,F,A+,A+,B-,C,A
ML81951596,single family,1528  Arata Ct,San Jose,CA,95125,3.0,2.0,0.0,1490.0,1964.0,29.0,1700000,2024-01-29,1720000.0,2024-02-27,6098.0,1154.0,37.306427,-121.88512,1.0,0.0,2.0,79,A+,A+,F,F,A+,A+,B-,C,A
ML81951809,single family,1539  Hervey Ln,San Jose,CA,95125,4.0,2.0,1.0,1887.0,1964.0,32.0,1995000,2024-01-26,2137000.0,2024-02-27,5663.0,1132.0,37.305132,-121.886421,2.0,0.0,2.0,79,A+,A+,F,F,A+,A+,B-,C,A
223118376,single family,342  Madison Dr,San Jose,CA,95123,4.0,2.0,0.0,1658.0,1969.0,48.0,1347900,2024-01-10,1429000.0,2024-02-27,6765.0,862.0,37.236668,-121.81046299999998,1.0,0.0,2.0,79,A+,A+,F,F,A+,A+,B-,C,A
ML81951591,single family,3636  Larry Ct,San Jose,CA,95121,3.0,2.0,0.0,1381.0,1970.0,41.0,1049888,2024-01-17,1225000.0,2024-02-27,6098.0,887.0,37.296378000000004,-121.818299,1.0,0.0,2.0,79,A+,A+,F,F,A+,A+,B-,C,A
ML81951256,single family,1792  Marcy Lynn Ct,San Jose,CA,95124,3.0,2.0,1.0,1898.0,1976.0,46.0,1599000,2024-01-12,1650000.0,2024-02-27,5854.0,869.0,37.244881,-121.91245900000001,2.0,138.0,2.0,79,A+,A+,F,F,A+,A+,B-,C,A
ML81952074,single family,3563  Sunnyhaven Dr,San Jose,CA,95117,4.0,3.0,0.0,2649.0,1980.0,36.0,2198000,2024-01-22,2230000.0,2024-02-27,6098.0,842.0,37.304668,-121.961991,2.0,0.0,2.0,79,A+,A+,F,F,A+,A+,B-,C,A
ML81940942,single family,4644  Mia Cir,San Jose,CA,95136,3.0,2.0,0.0,1442.0,1971.0,34.0,1325000,2023-09-06,1422000.0,2023-10-10,5500.0,986.0,37.268325,-121.83953600000001,1.0,0.0,2.0,79,A+,A+,F,F,A+,A+,B-,C,A
ML81940920,single family,3415  Lindenoaks Dr,San Jose,CA,95117,4.0,2.0,0.0,1760.0,1956.0,34.0,1595000,2023-09-06,1710000.0,2023-10-10,7127.0,972.0,37.311906,-121.95795700000001,2.0,0.0,2.0,79,A+,A+,F,F,A+,A+,B-,C,A
223077632,condos,2537  Blue Rock Ct,San Jose,CA,95133,2.0,1.0,1.0,1113.0,1983.0,54.0,699000,2023-08-17,705000.0,2023-10-10,632.0,633.0,37.377003,-121.85332199999999,2.0,472.0,1.0,79,A+,A+,F,F,A+,A+,B-,C,A
ML81939709,single family,132  San Ramon Dr,San Jose,CA,95111,6.0,3.0,0.0,4336.0,1973.0,47.0,1288888,2023-08-24,1600000.0,2023-10-10,32513.0,369.0,37.276892,-121.830918,2.0,0.0,2.0,79,A+,A+,F,F,A+,A+,B-,C,A
ML81941163,single family,3402  Meridian Ave,San Jose,CA,95124,4.0,2.0,1.0,2824.0,1963.0,32.0,1599000,2023-09-08,1900000.0,2023-10-10,6853.0,673.0,37.266471,-121.903695,2.0,0.0,2.0,79,A+,A+,F,F,A+,A+,B-,C,A
ML81940760,single family,1083  Glen Echo Ave,San Jose,CA,95125,3.0,3.0,0.0,1725.0,1949.0,35.0,2088000,2023-09-05,2270000.0,2023-10-10,5947.0,1316.0,37.304926,-121.91025900000001,1.0,0.0,2.0,79,A+,A+,F,F,A+,A+,B-,C,A
ML81941398,single family,921  Whitethorne Dr,San Jose,CA,95128,3.0,2.0,0.0,1469.0,1956.0,31.0,1295000,2023-09-09,1510000.0,2023-10-10,8058.0,1028.0,37.300859,-121.93356200000001,1.0,0.0,2.0,79,A+,A+,F,F,A+,A+,B-,C,A
ML81940348,single family,1716  Chesterton Cir,San Jose,CA,95133,4.0,2.0,1.0,1599.0,1983.0,39.0,1328000,2023-09-01,1480000.0,2023-10-10,5407.0,926.0,37.372111,-121.87193799999999,2.0,0.0,2.0,79,A+,A+,F,F,A+,A+,B-,C,A
ML81936274,condos,1359  Phelps Ave,San Jose,CA,95117,3.0,2.0,0.0,1107.0,1963.0,76.0,750000,2023-07-26,745000.0,2023-10-10,1576.0,673.0,37.299659999999996,-121.961836,1.0,340.0,1.0,79,A+,A+,F,F,A+,A+,B-,C,A
ML81944611,single family,6338  Sponson Ct,San Jose,CA,95123,4.0,2.0,0.0,2050.0,1971.0,0.0,1850000,2023-10-10,1850000.0,2023-10-10,10250.0,902.0,37.230160999999995,-121.80468400000001,1.0,0.0,2.0,79,A+,A+,F,F,A+,A+,B-,C,A
ML81934224,single family,4198  Rondeau Dr,San Jose,CA,95124,5.0,3.0,0.0,2186.0,1959.0,90.0,2088000,2023-07-12,1987000.0,2023-10-10,5965.0,909.0,37.258148999999996,-121.90834,2.0,0.0,2.0,79,A+,A+,F,F,A+,A+,B-,C,A
ML81938469,single family,1187  Brandybuck Way,San Jose,CA,95121,3.0,2.0,1.0,1654.0,1980.0,56.0,1288000,2023-08-15,1435000.0,2023-10-10,7623.0,868.0,37.299038,-121.81987099999999,2.0,0.0,2.0,79,A+,A+,F,F,A+,A+,B-,C,A
ML81940957,townhomes,1352  Charmwood Sq,San Jose,CA,95117,2.0,2.0,0.0,1056.0,1972.0,28.0,899999,2023-09-12,1025000.0,2023-10-10,1343.0,971.0,37.300385,-121.959951,1.0,352.0,2.0,79,A+,A+,F,F,A+,A+,B-,C,A
ML81937805,single family,1241  Sierra Ave,San Jose,CA,95126,4.0,3.0,0.0,3108.0,1916.0,48.0,2399000,2023-08-23,2225000.0,2023-10-10,7000.0,716.0,37.329565,-121.91398999999998,3.0,0.0,1.0,79,A+,A+,F,F,A+,A+,B-,C,A
ML81938254,townhomes,1272  Shelby Creek Ln,San Jose,CA,95120,3.0,2.0,0.0,1155.0,1986.0,58.0,1049900,2023-08-13,1000000.0,2023-10-10,3473.0,866.0,37.197354,-121.845956,1.0,600.0,2.0,79,A+,A+,F,F,A+,A+,B-,C,A
ML81937400,single family,152  Santa Rosa Dr,San Jose,CA,95111,3.0,2.0,0.0,1123.0,1959.0,46.0,888888,2023-08-25,960000.0,2023-10-10,4988.0,855.0,37.278622999999996,-121.83049799999999,1.0,0.0,2.0,79,A+,A+,F,F,A+,A+,B-,C,A
ML81941101,single family,444  Coakley Dr,San Jose,CA,95117,4.0,3.0,0.0,2084.0,1952.0,32.0,1798000,2023-09-07,1880000.0,2023-10-09,5713.0,902.0,37.319703000000004,-121.96303600000002,2.0,0.0,2.0,79,A+,A+,F,F,A+,A+,B-,C,A
PW23122502,condos,107  Rancho Dr,San Jose,CA,95111,2.0,2.0,0.0,918.0,1983.0,87.0,595000,2023-07-14,575000.0,2023-10-09,4479.0,626.0,37.283021999999995,-121.83731,1.0,450.0,2.0,79,A+,A+,F,F,A+,A+,B-,C,A
ML81938314,single family,6368  Firefly Dr,San Jose,CA,95120,5.0,3.0,0.0,2350.0,1973.0,38.0,1998888,2023-08-29,1999888.0,2023-10-06,6088.0,851.0,37.223732,-121.87870900000001,2.0,0.0,2.0,79,A+,A+,F,F,A+,A+,B-,C,A
ML81940407,single family,4710  Applewood Dr,San Jose,CA,95129,6.0,2.0,1.0,2329.0,1961.0,36.0,2350000,2023-08-31,2600000.0,2023-10-06,5929.0,1116.0,37.309853000000004,-121.98621599999998,2.0,0.0,2.0,79,A+,A+,F,F,A+,A+,B-,C,A
ML81939102,single family,6331  Solano Dr,San Jose,CA,95119,4.0,2.0,1.0,2124.0,1972.0,35.0,1499888,2023-09-01,1600000.0,2023-10-06,6000.0,753.0,37.230527,-121.795617,2.0,40.0,2.0,79,A+,A+,F,F,A+,A+,B-,C,A
41030867,single family,227  Bonita Ave,San Jose,CA,95116,4.0,3.0,0.0,1443.0,1983.0,106.0,860000,2023-06-22,840000.0,2023-10-06,5400.0,582.0,37.3454,-121.860647,1.0,0.0,2.0,79,A+,A+,F,F,A+,A+,B-,C,A
ML81940058,single family,2380  Aram Ave,San Jose,CA,95128,3.0,2.0,0.0,1178.0,1956.0,36.0,1250000,2023-08-31,1305000.0,2023-10-06,6094.0,1108.0,37.301859,-121.935521,1.0,0.0,2.0,79,A+,A+,F,F,A+,A+,B-,C,A
ML81941012,single family,1235  Regency Pl,San Jose,CA,95129,5.0,2.0,1.0,2165.0,1966.0,29.0,2598000,2023-09-07,3068000.0,2023-10-06,6305.0,1417.0,37.301860999999995,-121.999582,2.0,0.0,2.0,79,A+,A+,F,F,A+,A+,B-,C,A
ML81942552,single family,775  Seawood Way,San Jose,CA,95120,4.0,3.0,0.0,2250.0,1979.0,16.0,2150000,2023-09-20,2100000.0,2023-10-06,7989.0,933.0,37.2063,-121.82602,2.0,0.0,2.0,79,A+,A+,F,F,A+,A+,B-,C,A
ML81940334,single family,2649  Bon Bon Dr,San Jose,CA,95148,4.0,2.0,1.0,1853.0,1967.0,36.0,1200000,2023-08-31,1190000.0,2023-10-06,5859.0,642.0,37.332755,-121.797255,2.0,0.0,2.0,79,A+,A+,F,F,A+,A+,B-,C,A
ML81933575,single family,5754  Croydon Ave,San Jose,CA,95118,4.0,2.0,0.0,1555.0,1962.0,98.0,1689000,2023-06-30,1780000.0,2023-10-06,5964.0,1145.0,37.243605,-121.881074,1.0,0.0,2.0,79,A+,A+,F,F,A+,A+,B-,C,A
ML81940383,single family,5737  Holland Ln,San Jose,CA,95118,4.0,2.0,0.0,1252.0,1960.0,36.0,1398000,2023-08-31,1535000.0,2023-10-06,6288.0,1226.0,37.239358,-121.888574,1.0,0.0,2.0,79,A+,A+,F,F,A+,A+,B-,C,A
ML81938563,single family,2564  Dumbarton Ave,San Jose,CA,95124,4.0,2.0,0.0,1496.0,1961.0,51.0,1849000,2023-08-16,1850000.0,2023-10-06,6756.0,1237.0,37.275905,-121.914399,1.0,0.0,2.0,79,A+,A+,F,F,A+,A+,B-,C,A
ML81939520,townhomes,363  Casselino Dr,San Jose,CA,95136,3.0,2.0,1.0,1750.0,2003.0,44.0,1049000,2023-08-23,1175000.0,2023-10-06,1298.0,671.0,37.28351,-121.856486,3.0,282.0,2.0,79,A+,A+,F,F,A+,A+,B-,C,A
ML81941078,single family,2719  Valley Heights Dr,San Jose,CA,95133,4.0,2.0,1.0,1787.0,1969.0,29.0,1498888,2023-09-07,1625000.0,2023-10-06,7244.0,909.0,37.378261,-121.84978400000001,2.0,0.0,2.0,79,A+,A+,F,F,A+,A+,B-,C,A
PW23157426,single family,3372  Braden Ct,San Jose,CA,95148,3.0,2.0,0.0,1890.0,1981.0,44.0,1725000,2023-08-23,1755000.0,2023-10-06,8300.0,929.0,37.329956,-121.783594,1.0,0.0,2.0,79,A+,A+,F,F,A+,A+,B-,C,A
ML81938561,single family,1618  Saint Regis Dr,San Jose,CA,95124,3.0,2.0,1.0,1931.0,1964.0,51.0,1699000,2023-08-16,1715000.0,2023-10-06,6424.0,888.0,37.256788,-121.90260900000001,2.0,0.0,2.0,79,A+,A+,F,F,A+,A+,B-,C,A
ML81939738,single family,2912  Leigh Ave,San Jose,CA,95124,3.0,2.0,0.0,1080.0,1958.0,43.0,1100000,2023-08-24,1090000.0,2023-10-06,6961.0,1009.0,37.26827,-121.92144499999999,1.0,0.0,2.0,79,A+,A+,F,F,A+,A+,B-,C,A
ML81940955,single family,1581  Inverness Cir,San Jose,CA,95124,5.0,2.0,0.0,1624.0,1964.0,30.0,1475000,2023-09-06,1584000.0,2023-10-06,5900.0,975.0,37.254816999999996,-121.901726,2.0,0.0,2.0,79,A+,A+,F,F,A+,A+,B-,C,A
223080710,single family,1341  Camino Pablo,San Jose,CA,95125,4.0,2.0,1.0,2278.0,1952.0,29.0,2334950,2023-09-07,2300000.0,2023-10-06,6813.0,1010.0,37.302096,-121.90571899999999,2.0,0.0,2.0,79,A+,A+,F,F,A+,A+,B-,C,A
ML81940816,single family,2817  Aragon Way,San Jose,CA,95125,3.0,2.0,0.0,1584.0,1961.0,28.0,1575000,2023-09-08,1710000.0,2023-10-06,6195.0,1080.0,37.273199,-121.906623,1.0,0.0,2.0,79,A+,A+,F,F,A+,A+,B-,C,A
ML81940488,single family,715  Franklin Ct,San Jose,CA,95127,5.0,3.0,0.0,2529.0,1973.0,34.0,1550000,2023-09-01,1778000.0,2023-10-05,7488.0,703.0,37.384406,-121.840677,2.0,0.0,2.0,79,A+,A+,F,F,A+,A+,B-,C,A
ML81940684,single family,74  Azucar Ave,San Jose,CA,95111,3.0,1.0,0.0,960.0,1964.0,30.0,899888,2023-09-05,925000.0,2023-10-05,5704.0,964.0,37.261309999999995,-121.80894099999999,1.0,0.0,2.0,79,A+,A+,F,F,A+,A+,B-,C,A
ML81935186,multi family,4397  Blackford Ave,San Jose,CA,95129,9.0,5.0,0.0,3846.0,1968.0,42.0,2150000,2023-08-24,2172000.0,2023-10-05,7442.0,565.0,37.314571,-121.97985700000001,2.0,0.0,4.0,79,A+,A+,F,F,A+,A+,B-,C,A
ML81940781,single family,3508  Telegraph Dr,San Jose,CA,95132,3.0,2.0,1.0,1717.0,1964.0,22.0,1488888,2023-09-13,1660000.0,2023-10-05,6063.0,967.0,37.399044,-121.839199,2.0,0.0,2.0,79,A+,A+,F,F,A+,A+,B-,C,A
ML81939872,single family,819  Hermiston Dr,San Jose,CA,95136,3.0,2.0,1.0,1781.0,1967.0,41.0,1499000,2023-08-25,1585000.0,2023-10-05,7680.0,890.0,37.271972,-121.864674,2.0,0.0,2.0,79,A+,A+,F,F,A+,A+,B-,C,A
ML81939366,townhomes,1640  Brookvale Dr,San Jose,CA,95129,2.0,1.0,1.0,985.0,1973.0,44.0,1068000,2023-08-22,1100000.0,2023-10-05,800.0,1117.0,37.295281,-122.028811,2.0,225.0,1.0,79,A+,A+,F,F,A+,A+,B-,C,A
ML81940829,single family,4725  Vanderbilt Dr,San Jose,CA,95130,3.0,2.0,0.0,1230.0,1963.0,28.0,1750000,2023-09-06,1908000.0,2023-10-04,5643.0,1551.0,37.279145,-121.984121,1.0,0.0,2.0,79,A+,A+,F,F,A+,A+,B-,C,A
ML81939933,single family,2071  Heather Glen Dr,San Jose,CA,95130,4.0,2.0,1.0,2380.0,2005.0,39.0,2150000,2023-08-26,2305000.0,2023-10-04,3138.0,968.0,37.285154,-121.985386,2.0,83.0,2.0,79,A+,A+,F,F,A+,A+,B-,C,A
ML81937696,single family,1158  Oakview Rd,San Jose,CA,95121,2.0,2.0,0.0,1074.0,1972.0,56.0,978888,2023-08-09,1050000.0,2023-10-04,3449.0,978.0,37.294872999999995,-121.816201,1.0,0.0,2.0,79,A+,A+,F,F,A+,A+,B-,C,A
ML81935827,single family,710  Trinity Glen Ct,San Jose,CA,95125,4.0,2.0,1.0,1942.0,2008.0,35.0,1648000,2023-08-30,1655000.0,2023-10-04,2531.0,852.0,37.31022,-121.89246499999999,2.0,128.0,2.0,79,A+,A+,F,F,A+,A+,B-,C,A
ML81939766,single family,1264  Hester Ave,San Jose,CA,95126,2.0,1.0,0.0,948.0,1920.0,27.0,1173000,2023-09-07,1280000.0,2023-10-04,4250.0,1350.0,37.331465,-121.916937,1.0,0.0,1.0,79,A+,A+,F,F,A+,A+,B-,C,A
ML81938632,townhomes,557 N 9th St,San Jose,CA,95112,2.0,2.0,1.0,1400.0,2003.0,49.0,970000,2023-08-16,980000.0,2023-10-04,3407.0,700.0,37.349796000000005,-121.88958799999999,2.0,354.0,2.0,79,A+,A+,F,F,A+,A+,B-,C,A
ML81938531,single family,867  Malone Rd,San Jose,CA,95125,3.0,2.0,1.0,2113.0,1951.0,41.0,1849999,2023-08-24,1867000.0,2023-10-04,7064.0,884.0,37.296365,-121.88386799999999,2.0,0.0,2.0,79,A+,A+,F,F,A+,A+,B-,C,A
ML81940033,single family,2457  LA Mirada Dr,San Jose,CA,95125,3.0,2.0,0.0,1554.0,1959.0,37.0,1499999,2023-08-28,1785000.0,2023-10-04,6512.0,1149.0,37.279957,-121.90798400000001,1.0,0.0,2.0,79,A+,A+,F,F,A+,A+,B-,C,A
ML81939287,single family,1135 S Genevieve Ln,San Jose,CA,95128,5.0,3.0,0.0,3178.0,1964.0,40.0,2598000,2023-08-25,2600000.0,2023-10-04,8602.0,818.0,37.305803999999995,-121.942705,2.0,0.0,2.0,79,A+,A+,F,F,A+,A+,B-,C,A
ML81939534,single family,1415  Hamilton Way,San Jose,CA,95125,3.0,1.0,0.0,1599.0,1941.0,42.0,1399000,2023-08-23,1520000.0,2023-10-04,6168.0,951.0,37.295353999999996,-121.90592099999999,1.0,0.0,2.0,79,A+,A+,F,F,A+,A+,B-,C,A
ML81939523,single family,1970  Glen Una Ave,San Jose,CA,95125,3.0,2.0,0.0,1510.0,1939.0,41.0,1799000,2023-08-23,1980000.0,2023-10-03,5469.0,1311.0,37.296341,-121.88810900000001,1.0,0.0,2.0,79,A+,A+,F,F,A+,A+,B-,C,A
ML81939642,single family,710  Illinois Ave,San Jose,CA,95125,3.0,2.0,0.0,1499.0,1900.0,40.0,1199000,2023-08-24,1250000.0,2023-10-03,7410.0,834.0,37.319829,-121.89616299999999,1.0,0.0,4.0,79,A+,A+,F,F,A+,A+,B-,C,A
ML81938890,single family,2542  Custer Dr,San Jose,CA,95124,4.0,2.0,0.0,1558.0,1963.0,39.0,1725000,2023-08-25,1800000.0,2023-10-03,7080.0,1155.0,37.276018,-121.919847,1.0,8.0,2.0,79,A+,A+,F,F,A+,A+,B-,C,A
ML81935277,single family,2047  Laurelei Ave,San Jose,CA,95128,3.0,2.0,0.0,1520.0,1950.0,68.0,1200000,2023-07-27,1170000.0,2023-10-03,9913.0,770.0,37.333465999999994,-121.936633,1.0,0.0,4.0,79,A+,A+,F,F,A+,A+,B-,C,A
ML81940691,single family,4520  Bolero Dr,San Jose,CA,95111,3.0,2.0,0.0,1137.0,1958.0,21.0,998000,2023-09-12,1050000.0,2023-10-03,5053.0,923.0,37.278174,-121.81701899999999,1.0,0.0,2.0,79,A+,A+,F,F,A+,A+,B-,C,A
ML81940035,single family,1682  June Ave,San Jose,CA,95122,3.0,2.0,0.0,1121.0,1959.0,36.0,899888,2023-08-28,988888.0,2023-10-03,5625.0,882.0,37.33108,-121.837745,1.0,0.0,2.0,79,A+,A+,F,F,A+,A+,B-,C,A
ML81940023,single family,1782  Donna Ln,San Jose,CA,95124,3.0,2.0,0.0,1357.0,1959.0,29.0,1399000,2023-09-04,1570000.0,2023-10-03,6565.0,1157.0,37.262425,-121.915116,1.0,0.0,2.0,79,A+,A+,F,F,A+,A+,B-,C,A
ML81940364,single family,19700  Graystone Ln,San Jose,CA,95120,5.0,3.0,1.0,3174.0,1969.0,0.0,1498000,2023-10-03,1600000.0,2023-10-03,51562.0,504.0,37.221598,-121.834751,2.0,0.0,3.0,79,A+,A+,F,F,A+,A+,B-,C,A
ML81940012,single family,8879  Wine Valley Cir,San Jose,CA,95135,2.0,2.0,0.0,2096.0,1996.0,34.0,1220000,2023-08-30,1300000.0,2023-10-03,5783.0,620.0,37.286283000000005,-121.74082800000001,1.0,607.0,2.0,79,A+,A+,F,F,A+,A+,B-,C,A
ML81933445,single family,344  Gordon Ave,San Jose,CA,95127,3.0,2.0,0.0,2104.0,1986.0,76.0,1389000,2023-07-19,1389000.0,2023-10-03,9180.0,660.0,37.383461,-121.82341799999999,2.0,0.0,2.0,79,A+,A+,F,F,A+,A+,B-,C,A
ML81943248,single family,6625  Devonshire Dr,San Jose,CA,95129,5.0,4.0,1.0,3427.0,2013.0,6.0,4500000,2023-09-27,4500000.0,2023-10-03,7950.0,1313.0,37.30296,-122.020152,2.0,0.0,2.0,79,A+,A+,F,F,A+,A+,B-,C,A
ML81936223,townhomes,6057  Calle De Rico,San Jose,CA,95124,2.0,2.0,1.0,1360.0,1975.0,32.0,972000,2023-09-01,1043000.0,2023-10-03,8700.0,767.0,37.22763,-121.904979,2.0,490.0,2.0,79,A+,A+,F,F,A+,A+,B-,C,A
ML81931905,single family,5264  Kensington Way,San Jose,CA,95124,4.0,2.0,0.0,1640.0,1960.0,40.0,2288000,2023-08-24,2400000.0,2023-10-03,6471.0,1463.0,37.242362,-121.927275,2.0,0.0,2.0,79,A+,A+,F,F,A+,A+,B-,C,A
ML81940101,single family,2342  Peachtree Ln,San Jose,CA,95128,3.0,2.0,0.0,1355.0,1950.0,33.0,1599000,2023-08-31,1700000.0,2023-10-03,5838.0,1255.0,37.333904,-121.94538600000001,1.0,0.0,2.0,79,A+,A+,F,F,A+,A+,B-,C,A
ML81939122,single family,1369  Wylie Way,San Jose,CA,95130,4.0,2.0,0.0,1502.0,1959.0,46.0,1850000,2023-08-18,1980000.0,2023-10-03,6781.0,1318.0,37.298848,-121.968749,1.0,0.0,2.0,79,A+,A+,F,F,A+,A+,B-,C,A
ML81939598,single family,2049  Rigoletto Dr,San Jose,CA,95122,4.0,3.0,0.0,1486.0,1964.0,40.0,989000,2023-08-23,1150000.0,2023-10-02,5002.0,774.0,37.322277,-121.816825,2.0,0.0,1.0,79,A+,A+,F,F,A+,A+,B-,C,A
ML81938951,single family,4138  Cranford Cir,San Jose,CA,95124,5.0,3.0,0.0,2561.0,1977.0,45.0,2599000,2023-08-18,2500000.0,2023-10-02,5913.0,976.0,37.256106,-121.945203,2.0,0.0,2.0,79,A+,A+,F,F,A+,A+,B-,C,A
ML81941686,single family,1416  Glen Ellen Way,San Jose,CA,95125,4.0,2.0,1.0,3359.0,1966.0,19.0,3098000,2023-09-13,3160000.0,2023-10-02,12942.0,941.0,37.291543,-121.90438,1.0,0.0,2.0,79,A+,A+,F,F,A+,A+,B-,C,A
ML81939355,single family,1515  Eddington Pl,San Jose,CA,95129,4.0,2.0,0.0,1794.0,1974.0,40.0,2298000,2023-08-23,2345000.0,2023-10-02,6322.0,1307.0,37.296602,-122.027281,1.0,0.0,2.0,79,A+,A+,F,F,A+,A+,B-,C,A
ML81940543,single family,2775  New Jersey Ave,San Jose,CA,95124,3.0,2.0,0.0,1533.0,1962.0,31.0,1498000,2023-09-01,1775000.0,2023-10-02,7480.0,1158.0,37.271311,-121.926286,1.0,0.0,2.0,79,A+,A+,F,F,A+,A+,B-,C,A
ML81940399,single family,518  Cypress Ave,San Jose,CA,95117,3.0,2.0,0.0,2116.0,1956.0,32.0,1588888,2023-08-31,1588888.0,2023-10-02,9085.0,751.0,37.318000000000005,-121.959571,1.0,0.0,2.0,79,A+,A+,F,F,A+,A+,B-,C,A
ML81935627,single family,814 N 18th St,San Jose,CA,95112,3.0,2.0,0.0,1686.0,1957.0,59.0,1299000,2023-08-04,1299000.0,2023-10-02,7078.0,770.0,37.3599,-121.88472900000001,1.0,0.0,2.0,79,A+,A+,F,F,A+,A+,B-,C,A
ML81939187,single family,1108  Empey Way,San Jose,CA,95128,3.0,1.0,0.0,1144.0,1953.0,41.0,1299000,2023-08-22,1490000.0,2023-10-02,11356.0,1302.0,37.306052,-121.937424,1.0,0.0,1.0,79,A+,A+,F,F,A+,A+,B-,C,A
ML81940494,single family,1499  Hugo Ln,San Jose,CA,95118,4.0,2.0,1.0,2040.0,1960.0,31.0,1985000,2023-09-01,2260000.0,2023-10-02,12502.0,1108.0,37.266779,-121.8926,1.0,0.0,2.0,79,A+,A+,F,F,A+,A+,B-,C,A
ML81938186,single family,1430  Glenmoor Way,San Jose,CA,95129,4.0,3.0,1.0,2632.0,1957.0,52.0,3288888,2023-08-11,3308000.0,2023-10-02,9110.0,1257.0,37.298101,-122.02029499999999,1.0,0.0,2.0,79,A+,A+,F,F,A+,A+,B-,C,A
ML81935662,single family,149  Piazza Way,San Jose,CA,95127,4.0,3.0,0.0,2352.0,1976.0,74.0,1599000,2023-07-20,1580000.0,2023-10-02,20347.0,672.0,37.378862,-121.81623300000001,1.0,0.0,2.0,79,A+,A+,F,F,A+,A+,B-,C,A
ML81940044,single family,39  Cheltenham Way,San Jose,CA,95139,3.0,2.0,0.0,1120.0,1972.0,33.0,1198800,2023-08-30,1280000.0,2023-10-02,6665.0,1143.0,37.228643,-121.75956799999999,1.0,0.0,2.0,79,A+,A+,F,F,A+,A+,B-,C,A
ML81933458,single family,1991  Creek Dr,San Jose,CA,95125,4.0,3.0,1.0,2603.0,2023.0,81.0,2499999,2023-07-13,2460000.0,2023-10-02,5556.0,945.0,37.298146,-121.882154,2.0,0.0,2.0,79,A+,A+,F,F,A+,A+,B-,C,A
ML81940325,single family,3756  Arlen Ct,San Jose,CA,95132,4.0,3.0,0.0,2442.0,1989.0,25.0,2295000,2023-09-07,2605000.0,2023-10-02,12149.0,1067.0,37.421395000000004,-121.85528500000001,2.0,0.0,3.0,79,A+,A+,F,F,A+,A+,B-,C,A
ML81935644,single family,46 S 16th St,San Jose,CA,95112,3.0,2.0,1.0,1707.0,1998.0,74.0,1299000,2023-07-20,1299000.0,2023-10-02,2800.0,761.0,37.34272,-121.874374,2.0,130.0,2.0,79,A+,A+,F,F,A+,A+,B-,C,A
ML81936938,townhomes,6038  Calle De Rico,San Jose,CA,95124,2.0,2.0,1.0,1360.0,1975.0,61.0,949000,2023-08-02,925000.0,2023-10-02,9064.0,680.0,37.228712,-121.90493300000001,2.0,490.0,2.0,79,A+,A+,F,F,A+,A+,B-,C,A
ML81932371,single family,2629  Reno Dr,San Jose,CA,95148,5.0,2.0,0.0,1438.0,1983.0,68.0,1275000,2023-07-26,1210000.0,2023-10-02,8046.0,841.0,37.340101000000004,-121.790582,1.0,0.0,2.0,79,A+,A+,F,F,A+,A+,B-,C,A
ML81935892,single family,6087  Emlyn Ct,San Jose,CA,95123,3.0,2.0,0.0,1143.0,1968.0,39.0,1298000,2023-08-24,1385000.0,2023-10-02,6000.0,1212.0,37.237415999999996,-121.81096699999999,1.0,0.0,2.0,79,A+,A+,F,F,A+,A+,B-,C,A
ML81939718,townhomes,1444  Curtiss Ave,San Jose,CA,95125,3.0,2.0,1.0,1551.0,1979.0,39.0,1249000,2023-08-24,1225000.0,2023-10-02,1328.0,790.0,37.30563,-121.89204099999999,2.0,512.0,2.0,79,A+,A+,F,F,A+,A+,B-,C,A
